brand,brand_code,all_brands,dealer_name,dealer_code,dealer_type,address,city,state_region,state_code,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,services_offered,region,account_id
Fendt,FT,Fendt; Massey Ferguson; Sunflower; Challenger; TerraGator; Gleaner; RoGator,"Lang Diesel, Inc.",633080,Dealership,1100 SE Rice Road,Topeka,Kansas,KS,United States,US,66607,39.035308,-95.622233,(866) 804-3276,(785) 267-8276,,https://www.ldi.us/,Parts; Sales; Service,NA,0018000000fIgLlAAK
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Fendt; TerraGator; Gleaner; RoGator,"Lang Diesel, Inc.",630351,Dealership,4575 E. Hwy 50 Plaza,Garden City,Kansas,KS,United States,US,67846,37.961033,-100.813027,(620) 260-9379,(620) 260-9826,,https://www.ldi.us/,Parts; Sales; Service,NA,0018000000mzUf6AAE
Fendt,FT,Massey Ferguson; Fendt; Valtra; Gleaner; Challenger; Sunflower; TerraGator; RoGator,True Ag and Turf,630130,Dealership,54877 Highway 20,Osmond,Nebraska,NE,United States,US,68765,42.366245,-97.548212,(402) 748-3357,,,,Parts; Sales; Service,NA,001aA00000IDsYMQA1
Fendt,FT,Massey Ferguson; Sunflower; Gleaner; Challenger; Fendt,"John Schmidt & Sons, Inc.",630850,Dealership,2303 W 9th Ave.,Winfield,Kansas,KS,United States,US,67156,37.238982,-97.02442,(620) 221-0300,(620) 221-0062,,https://www.schmidtinc.com/,Parts; Sales; Service,NA,0018000000UHNhcAAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Ziegler Ag Equipment,322612,Dealership,22761 U.S. Hwy 71,Maryville,Missouri,MO,United States,US,64468,40.389799,-94.901328,(660) 582-5150,(660) 582-3443,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,001C000000zTIPaIAO
Fendt,FT,Sunflower; Fendt; Challenger; TerraGator; Massey Ferguson; RoGator; Gleaner,Ziegler Ag Equipment,632568,Dealership,5300 Harbor Dr.,Sioux City,Iowa,IA,United States,US,51111,42.413535,-96.368688,(800) 342-1847,(712) 252-4830,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgCAAX
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632689,Dealership,951 Park Drive,Atlantic,Iowa,IA,United States,US,50022,41.401391,-94.978896,(712) 243-1039,() -,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000lIgt0AAC
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Fendt; TerraGator; Gleaner; RoGator,Redlund Equipment,633597,Dealership,507 E. 8th Avenue,Yuma,Colorado,CO,United States,US,80759,40.117712,-102.716304,(970) 848-2911,(970) 848-3021,,https://www.redlundequipment.com,Parts; Sales; Service,NA,00106000022zRnGAAU
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; RoGator,"Lang Diesel, Inc.",633310,Dealership,201 W. 35th Parkway,Chanute,Kansas,KS,United States,US,66720,37.644566,-95.449583,(620) 431-6700,(620) 431-6705,,https://www.ldi.us/,Parts; Sales; Service,NA,0018000000gzjBkAAI
Fendt,FT,Fendt; Massey Ferguson; Sunflower; Gleaner; Challenger; TerraGator; Valtra; RoGator,Parallel Ag Southern Plains LLC,636381,Dealership,451 S. Country  Estates Road,Liberal,Kansas,KS,United States,US,67901,37.033257,-100.902733,(800) 659-1639,() -,,https://www.livingstonmachinery.com/,Parts; Sales; Service,NA,0017T00000ACJVSQA5
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Gleaner; Fendt; TerraGator; Valtra; RoGator,Parallel Ag Southern Plains LLC,636933,Dealership,2005 North Main,Fairview,Oklahoma,OK,United States,US,73737,36.291205,-98.480592,(580) 540-3581,(580) 227-3252,,https://www.parallelag.com/,Parts; Sales; Service,NA,0018000000UHNgrAAH
Fendt,FT,Massey Ferguson; Sunflower; Challenger; TerraGator; Gleaner; Fendt; RoGator,Redlund Equipment,633598,Dealership,7265 Hwy 50 W.,Lamar,Colorado,CO,United States,US,81052,38.062,-102.6132,(719) 336-2243,(719) 336-2243,,https://www.redlundequipment.com,Parts; Sales; Service,NA,00106000022zRDOAA2
Fendt,FT,Massey Ferguson; Sunflower; Challenger; TerraGator; Gleaner; Fendt; RoGator,Redlund Equipment,633600,Dealership,18989 US-6,Sterling,Colorado,CO,United States,US,80751,40.603315,-103.221767,(970) 522-2335,(970) 522-6916,,https://www.redlundequipment.com/,Parts; Sales; Service,NA,00106000022yCggAAE
Fendt,FT,Sunflower; Fendt; Challenger; Massey Ferguson; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,633295,Dealership,102 Crossroads Drive,Sheldon,Iowa,IA,United States,US,51201,43.1796,-95.8223,(712) 324-5604,() -,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,001C00000169joxIAA
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632467,Dealership,3201 N. Louise Ave.,Sioux Falls,South Dakota,SD,United States,US,57107,43.580273,-96.773008,(605) 336-3010,(605) 330-1924,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,0018000000UHNg7AAH
Fendt,FT,Massey Ferguson; Fendt; Gleaner; Challenger; Sunflower; TerraGator; RoGator,Parallel Ag Midwest LLC,635195,Dealership,1015 N. Hwy 65,Marshall,Missouri,MO,United States,US,65340,39.132678,-93.222907,(660) 886-5575,,,https://www.parallelag.com/,Parts; Sales; Service,NA,001aA000004VGJ7QAO
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632564,Dealership,1500 Ziegler Dr. N.W.,Altoona,Iowa,IA,United States,US,50009,41.664079,-93.485467,(800) 342-7002,(515) 957-3886,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNg8AAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632565,Dealership,3366 5th Ave. S.,Fort Dodge,Iowa,IA,United States,US,50501,42.501941,-94.142488,(515) 576-3161,(515) 576-7564,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgAAAX
Fendt,FT,Massey Ferguson; Sunflower; Valtra; Gleaner; Fendt; TerraGator; Challenger; RoGator,Brookfield Tractor,635420,Dealership,28955 Highway 36E,Brookfield,Missouri,MO,United States,US,64628,39.762046,-92.99215,(660) 258-7228,(660) 258-3469,,https://www.brookfieldtractor.com/,Parts; Sales; Service,NA,001C000001WkIxGIAV
Fendt,FT,Massey Ferguson; Fendt; Gleaner; Challenger; Sunflower; TerraGator; RoGator,Ziegler Ag Equipment,632444,Dealership,3814 460th Ave.,Emmetsburg,Iowa,IA,United States,US,50536,43.094726,-94.677405,,,,,Parts; Sales; Service,NA,001aA000009oF3yQAE
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Ag Equipment,633319,Dealership,6080 Highway 20,Chadron,Nebraska,NE,United States,US,69337,42.829204,-102.973533,(308) 432-5593,() -,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,001C000001K7et7IAB
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632692,Dealership,1715 US Highway 14 West,Huron,South Dakota,SD,United States,US,57350,44.374474,-98.246387,(605) 353-1200,() -,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,001C000000zDVnFIAW
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632643,Dealership,191 Industrial Parkway,Jackson,Minnesota,MN,United States,US,56143,43.640803,-94.979904,(866) 847-6401,(507) 847-2059,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgJAAX
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Gleaner; TerraGator; Fendt; RoGator,Redlund Equipment,633599,Dealership,1717 2nd Ave,Greeley,Colorado,CO,United States,US,80631,40.41128,-104.681239,(970) 378-1202,(970) 378-1396,,https://www.redlundequipment.com/,Parts; Sales; Service,NA,00106000022yCgfAAE
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632665,Dealership,20571 Truck Stop  Ave,Pierre,South Dakota,SD,United States,US,57501,44.40025,-100.293,(605) 224-5400,(701) 298-1717,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,0018000000UHNg6AAH
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Gleaner; Fendt; TerraGator; Valtra; RoGator,Parallel Ag Southern Plains LLC,636376,Dealership,5201 S. Hwy. 81,Chickasha,Oklahoma,OK,United States,US,73018,34.99679,-97.93413,(405) 224-5056,(405) 224-5060,,https://www.parallelag.com/,Parts; Sales; Service,NA,0018000000UHNgqAAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Parallel Ag Southern Plains LLC,636379,Dealership,11660 US Hwy 87,Dalhart,Texas,TX,United States,US,79022,36.015243,-102.471713,(806) 884-4740,() -,,https://www.parallelag.com/,Parts; Sales; Service,NA,001C000001TZWZJIA5
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632561,Dealership,1200 N. Hwy 59,Marshall,Minnesota,MN,United States,US,56258,44.46373,-95.793387,(800) 325-4929,(507) 537-1519,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgHAAX
Fendt,FT,Massey Ferguson; Gleaner; Sunflower; Fendt; Challenger; TerraGator; RoGator,Ziegler Ag Equipment,630620,Dealership,17075 Market Ave.,Holland,Iowa,IA,United States,US,50642,42.454599,-92.771052,(319) 824-8702,(319) 824-8702,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0017T00000Lg1G7QAJ
Fendt,FT,Sunflower; Fendt; Challenger; TerraGator; Massey Ferguson; RoGator; Gleaner,Ziegler Ag Equipment,632566,Dealership,11490 265th St.,Mason City,Iowa,IA,United States,US,50401,43.148588,-93.290535,(800) 342-1849,(641) 423-8106,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgBAAX
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632232,Dealership,603 10th Street NW,Watertown,South Dakota,SD,United States,US,57201,44.908692,-97.133172,(605) 954-7100,() -,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,00106000022ypaLAAQ
Fendt,FT,Massey Ferguson; Sunflower; Gleaner; Fendt; Challenger,Deike Implement Company,630052,Dealership,1907 East Bremer Avenue,Waverly,Iowa,IA,United States,US,50677,42.720761,-92.444165,(319) 352-1117,(319) 352-3732,,https://www.deikeimp.com/,Parts; Sales; Service,NA,0018000000UHNeCAAX
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; RoGator,Ziegler Ag Equipment,632682,Dealership,2145 Howard Drive West,Mankato,Minnesota,MN,United States,US,56003,44.183693,-94.059314,(507) 388-1444,() -,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000ZeWtxAAF
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Fendt; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632468,Dealership,3601 Deadwood Ave. N.,Rapid City,South Dakota,SD,United States,US,57702,44.120702,-103.273078,(605) 342-4850,(605) 399-4010,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,0018000000UHNg4AAH
Fendt,FT,Massey Ferguson; Fendt; Gleaner; Challenger; Sunflower; TerraGator; RoGator,Parallel Ag Midwest LLC,635196,Dealership,1345 Gerken Dr.,Montgomery City,Missouri,MO,United States,US,63361,38.961214,-91.496014,(573) 564-7026,,,https://www.parallelag.com/,Parts; Sales; Service,NA,001aA000004VGJ8QAO
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; RoGator,Ziegler Ag Equipment,632210,Dealership,2488 Highway 75 N.,Madison,Minnesota,MN,United States,US,56256,45.013247,-95.878532,(320) 598-3150,(320) 598-3150,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0010600001zBZDtAAO
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632469,Dealership,4950 E. Hwy. 12,Aberdeen,South Dakota,SD,United States,US,57401,45.457962,-98.414085,(605) 225-6240,(605) 226-5017,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,0018000000UHNg5AAH
Fendt,FT,Fendt; Massey Ferguson; Sunflower; Challenger; TerraGator; Gleaner; RoGator,Ziegler Ag Equipment,632642,Dealership,1819 McCloud Ave,New Hampton,Iowa,IA,United States,US,50659,43.089375,-92.304513,(641) 394-4226,(641) 394-4226,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0011o00001uNoCaAAK
Fendt,FT,Challenger; Massey Ferguson; Gleaner; Valtra; Fendt; Sunflower; RoGator,Parallel Ag Upper Midwest,320744,Dealership,1995 E. County Rd. 650 N.,Carthage,Illinois,IL,United States,US,62321,40.290578,-91.123087,(217) 357-2167,,,https://www.acmccartney.com/,Parts; Sales; Service,NA,0017T00000p2jiLQAQ
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; RoGator,Altorfer Inc.,322381,Dealership,855 South Downey Street,West Branch,Iowa,IA,United States,US,52358,41.659111,-91.345562,(319) 643-6300,(319) 643-6350,,https://www.altorfer.com/,Parts; Sales; Service,NA,0018000000UHNcbAAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; RoGator,Ziegler Ag Equipment,632445,Dealership,4600 Hwy 71 South,Willmar,Minnesota,MN,United States,US,56201,45.07805,-95.042885,(320) 235-0614,(320) 235-0955,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,001C000001MwWv5IAF
Fendt,FT,Sunflower; Challenger; Fendt; TerraGator; RoGator,Altorfer Inc.,322449,Dealership,707 West Benton St.,Blandinsville,Illinois,IL,United States,US,61420,40.556594,-90.874787,(309) 427-0059,() -,,https://www.altorfer.com/,Parts; Sales; Service,NA,0011o00001hyrHjAAI
Fendt,FT,Challenger; Massey Ferguson; Gleaner; Valtra; Fendt; Sunflower; RoGator,Parallel Ag Upper Midwest,320742,Dealership,306 Pittsfield Road,Mt. Sterling,Illinois,IL,United States,US,62353,39.981399,-90.758598,(217) 773-3339,,,https://www.acmccartney.com/,Parts; Sales; Service,NA,0017T00000p2jiJQAQ
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632562,Dealership,6340 Hwy 63 S.,Rochester,Minnesota,MN,United States,US,55904,43.929634,-92.469611,(800) 247-1068,(507) 281-1277,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgOAAX
Fendt,FT,Challenger; Massey Ferguson; Gleaner; Fendt; Sunflower; TerraGator; RoGator,Redlund Equipment,633602,Dealership,7727 US 160,Alamosa,Colorado,CO,United States,US,81101,37.476588,-105.897783,(719) 589-2822,() -,,https://www.redlundequipment.com,Parts; Sales; Service,NA,0017T00000iGkuKQAS
Fendt,FT,Massey Ferguson; Gleaner; Sunflower; Fendt; Challenger; TerraGator; RoGator,Ziegler Ag Equipment,632567,Dealership,308 N. Lawler,Postville,Iowa,IA,United States,US,52162,43.087696,-91.56943,(800) 526-0889,(563) 864-7463,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNg9AAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632558,Dealership,8050 County RD 101E,Shakopee,Minnesota,MN,United States,US,55379,44.789963,-93.413679,(800) 352-2823,(952) 233-4655,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgMAAX
Fendt,FT,Challenger; Massey Ferguson; Fendt; Sunflower; Gleaner,Ziegler Ag Equipment,632456,Dealership,901 W 94th St.,Bloomington,Minnesota,MN,United States,US,55420,44.831898,-93.291658,(800) 352-2812,(952) 887-5820,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgIAAX
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632678,Dealership,17040 Highway 11,Hankinson,North Dakota,ND,United States,US,58041,46.051461,-96.833052,(701) 242-7474,() -,,https://www.butlermachinery.com,Parts; Sales; Service,NA,0018000000UHNg2AAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Gleaner; Challenger,"Roeder Bros., Incorporated",630313,Dealership,1176 200th Avenue,Maquoketa,Iowa,IA,United States,US,52060,42.041964,-90.667699,(563) 652-6701,() -,,https://www.roederbros.com/,Parts; Sales; Service,NA,001C000001D05AGIAZ
Fendt,FT,Challenger; Massey Ferguson; Gleaner; Valtra; Fendt; Sunflower; RoGator,Parallel Ag Upper Midwest,320743,Dealership,606 North Sparta,Wataga,Illinois,IL,United States,US,61488,41.030969,-90.277744,(309) 375-6661,,,https://www.acmccartney.com/,Parts; Sales; Service,NA,0017T00000p2jiKQAQ
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Fendt; TerraGator; RoGator; Gleaner,Parallel Ag Southern Plains LLC,636375,Dealership,602 West American Blvd.,Muleshoe,Texas,TX,United States,US,79347,34.229551,-102.728988,(806) 272-3308,() -,,https://www.parallelag.com/,Parts; Sales; Service,NA,001C000001BjdBiIAJ
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632563,Dealership,2225 255th St.,Saint Cloud,Minnesota,MN,United States,US,56301,45.491628,-94.157357,(800) 522-9469,(320) 253-2187,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgNAAX
Fendt,FT,Challenger; Massey Ferguson; Gleaner; Valtra; Fendt; Sunflower; RoGator,Parallel Ag Upper Midwest,320741,Dealership,2900 Waller Road,Fulton,Illinois,IL,United States,US,61252,41.849854,-90.157188,(815) 209-0200,,,https://www.acmccartney.com/,Parts; Sales; Service,NA,0017T00000p2jiIQAQ
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632560,Dealership,3502 State Hwy 210 W.,Fergus Falls,Minnesota,MN,United States,US,56537,46.290614,-96.132015,(800) 346-7649,(218) 736-2625,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgGAAX
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632674,Dealership,13822 West Freeway Drive,Columbus,Minnesota,MN,United States,US,55038,45.218027,-93.034549,(651) 982-5600,(651) 982-5650,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgKAAX
Fendt,FT,Fendt; Massey Ferguson; TerraGator; Gleaner; Sunflower; Challenger; RoGator,Parallel Ag Southern Plains LLC,636380,Dealership,3201 Slaton Road,Lubbock,Texas,TX,United States,US,79404,33.526273,-101.800648,(806) 642-6462,(806) 642-6462,,https://www.livingstonmachinery.com/,Parts; Sales; Service,NA,001060000213EdbAAE
Fendt,FT,Fendt; Massey Ferguson; Sunflower; Gleaner; Valtra; Challenger; TerraGator; RoGator,"Lindstrom Equipment, Inc.",326373,Dealership,S927 County Road J,Modena,Wisconsin,WI,United States,US,54755,44.461245,-91.799669,(715) 946-3168,(715) 946-3194,,https://www.lindstromequipment.com/,Parts; Sales; Service,NA,0018000000UHNe8AAH
Fendt,FT,Sunflower; Challenger; Fendt; TerraGator; Gleaner; RoGator,Altorfer Inc.,322554,Dealership,2809 W Rock Falls Rd,Rock Falls,Illinois,IL,United States,US,61071,41.773207,-89.723711,(815) 535-0881,(815) 625-4703,,https://www.altorfer.com/,Parts; Sales; Service,NA,0018000000UHNcfAAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632463,Dealership,"1910 27th Ave, Se",Jamestown,North Dakota,ND,United States,US,58401,46.889215,-98.673396,(701) 251-1400,(701) 999-9999,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,0018000000UHNfzAAH
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632464,Dealership,3630 Miriam Ave.,Bismarck,North Dakota,ND,United States,US,58502,46.829848,-100.734486,(701) 223-0890,(701) 250-1610,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,0018000000UHNg0AAH
Fendt,FT,Fendt; Massey Ferguson; Sunflower; Challenger; TerraGator; RoGator; Gleaner,Ziegler Ag Equipment,632679,Dealership,3311 Liberty Lane,Brainerd,Minnesota,MN,United States,US,56401,46.357203,-94.159963,(218) 829-9800,(218) 833-8530,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0018000000UHNgPAAX
Fendt,FT,Challenger; Massey Ferguson; Gleaner; Valtra; Fendt; Sunflower; RoGator,Parallel Ag Upper Midwest,320740,Dealership,14934 Freeport Road,Durand,Illinois,IL,United States,US,61024,42.418673,-89.330076,(815) 248-2161,,,https://www.acmccartney.com/,Parts; Sales; Service,NA,0017T00000p2jiHQAQ
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Gleaner; Challenger,Flanagan Impl.& Serv. Co.,321742,Dealership,101 E. Falcon Hwy,Flanagan,Illinois,IL,United States,US,61740,40.863381,-88.910311,(815) 796-2201,(815) 796-2203,,https://www.flanaganimp.com/,Parts; Sales; Service,NA,0018000000UHNZgAAP
Fendt,FT,Fendt; Massey Ferguson; Sunflower; Challenger; TerraGator; Valtra; RoGator,"Alliance Ag Equipment, LLC",632098,Dealership,7205 East Highland Dr.,Jonesboro,Arkansas,AR,United States,US,72401,35.821419,-90.595312,(870) 938-0231,() -,,https://www.allianceeq.com,Parts; Sales; Service,NA,001C000001fFfwdIAC
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Fendt; TerraGator; RoGator,Altorfer Inc.,320923,Dealership,205 East South Street,Dix,Illinois,IL,United States,US,62830,38.439669,-88.936142,(618) 266-7711,() -,,https://www.altorfer.com/,Parts; Sales; Service,NA,001C000000nSxQJIA0
Fendt,FT,Massey Ferguson; Sunflower; Fendt; Challenger; TerraGator; Gleaner; RoGator,Ziegler Ag Equipment,632550,Dealership,2099 State Hwy 9,Ada,Minnesota,MN,United States,US,56510,47.309333,-96.517242,(218) 784-2961,() -,,https://www.zieglercat.com/agriculture/,Parts; Sales; Service,NA,0017T00000IgwFqQAJ
Fendt,FT,Massey Ferguson; Sunflower; Challenger; Fendt; TerraGator; Gleaner; Valtra; RoGator,Butler Machinery Company,632449,Dealership,2803 I-94 Business Loop East,Dickinson,North Dakota,ND,United States,US,58601,46.884766,-102.742132,(701) 456-1400,(701) 476-3294,,https://www.butlermachinery.com/,Parts; Sales; Service,NA,0018000000UHNfxAAH
